-1021953 982740570 -7965696 -65555548 734095686 1256547486 -1461590288 226142021 1713084945 778599673 2029208868 -509333461 1005511646 204845438 -678248134 -1799527857 800992096 -1308687119 -1076530542 1173513042 751606214 291630148 -626738139 1037759541 -199911952 1909606184 434155774 -2096864979 1565531382 1166087978 -394241373 -1913437059 154058226 -46285840 1425523378 -1340667335 -176981394 -1309090820 1267767301 177546277 -1066924701 2013678474 1474688127 908829032 1900921760 963181919 600095100 -176965685 1331393701 -277629915 686798535 1003960464 1588348653 1762451254 -643205145 -1054939771 250620706 562007457 -1980063754 -969688893 1046277532
-6316039 -1690885923 358668476 -1424647447 -522926400 -1701217456 -341001243 491289841 -342698526 588988896 -1865680341 -307079709 -1392022487 -1075111014 1436402576 890359268 1852269122 1150538162 1339423747 1826685182 -1810738031 1201595810 501419156 1365598873 -1468348138 105957918 992388145 949352877 2064238250 848934627 1730212718 991598335 -1155957552 -1015067003 -598254147 -1542190971 -1362586679 -1637322004 590184485 972251394 -199462872 -219907211 1717437487 -768643412 -288222375 1065447418 1781398521 -2009634493 1421905402 -1428456158 123736212 -1189888540 1083438821 -350417240 -258468135 -30796190 -1839056648 1381944414 -53497507 1162753153 934474219
-3143683 -1226008539 -1495185714 -719083426 -1108129377 1736504716 -58158535 -1852453037 -427124844 -1710609853 1261817682 1342389617 1407305457 1062401999 -809758892 1768070137 -28427542 -849108226 1545289698 -2048465904 -574878579 -1117998856 1137124000 1765490793 1692434107 -1697566793 1588511645 1970208578 334912848 -1075898677 1003341809 -1933674461 1326602822 1638790147 1405803773 1349640677 636037925 -254614212 1360338112 -2061069260 -714422801 -1671974871 9178246 567797337 -1618058688 -481981988 1076381794 -755516525 -2025435244 -593788183 -1013153521 918087277 1431159909 314697578 1155923208 -67950736 -279858863 186030012 386287686 -182681453 -729886641
11507722 67821003 1644231118 2078237867 1076070685 2023273860 -758049602 1457540059 -1100210145 2026581044 -1172510664 1381783350 1081275764 275714606 -2048877924 232930495 144533744 1641947253 -1913816240 2053003169 1026957085 -32913143 692159974 1690231938 708558699 1986809607 991528147 587819112 -1142016525 -1239004999 -374330495 2118806006 -1312251674 1651981063 -1525176749 -333133996 1230371992 -1328769778 1414889548 1866876298 -173019936 -1978673136 -806099991 328378756 -1379479525 298974317 108096471 -1397418283 -188405653 1480229862 -1462394639 -583929 165977484 65504776 2027723598 -546575253 -688738948 818667137 2116699190 157650527 -1565403080
5236740 -470787776 -1673640494 -1947554860 1067845311 1132851242 106890250 329306611 1746961061 534824976 1788638829 1891276165 -823166945 964118692 -82091414 -13762310 -1805857140 235629267 1030234287 -1985078495 301327351 -917933172 -1883225341 -1135831818 -1269487004 1488996390 -1341541639 1686826667 -994845581 858183177 496429691 363955377 -687537795 -51562731 1752909131 -380020780 761777831 -1750383076 1623176160 790477047 1552453518 565815131 -1671306818 -1339139401 -1007979484 -8623940 -949339619 -1429466505 2120529933 927175839 1515844707 -1888495096 -1127289291 919649672 -1791813391 -1757458310 -46421825 739325378 1954028177 -985103593 -1946535093
-9441290 1348553868 1816583655 -2082878538 1226168324 -795747777 1897017378 -1403554549 1321134662 224960730 -602278902 338658140 -55075400 69693738 -849739106 1238277127 1701682789 -1688645068 -694446966 -67992686 -1076051915 1896054754 1376544337 -1173502644 -799300489 1856385671 734510380 655237762 -1925856004 10817734 -1594551407 239946335 1534155243 1587570554 -1065615960 1760969266 1867856389 -1873141124 -1959574440 1628996640 -1748311994 1970504511 132463028 1164844036 1742895725 1268830340 -1659287478 1307748587 571820623 2099908900 -946948619 -480355398 220961216 -1508085601 -891106247 -937781165 -326836631 1154214285 -1075914324 608251538 547784013
4198404 -1779721007 -192544969 729147456 -1579950682 -1587893892 656191689 980959477 1067417892 175411039 1540397041 1654225801 2064249198 -2003843501 1003442547 505378356 85216441 -2132998543 1523255833 255538278 1236377445 -1737485325 125580951 -595386064 -117979169 797496964 2079626983 -1043747324 -1675012567 368474976 121219222 -1041930089 -1496162140 -2007935972 -487459367 -2131200189 55617550 -1040202582 2067531888 211641235 -1827940318 1472555863 -6159761 1671886973 728123395 -703370667 -1360767254 1263713489 -733452581 429315142 -1651656053 -1788556369 -543359204 -1051453121 1155602838 -1526091501 391418986 -491949456 -547930912 -201815085 50567908
5234692 1749912418 1616437056 -274143927 1581500849 494769197 -230155713 -814138144 -992990114 1385007138 568374548 -1359989455 1222166183 -1058351816 1786456729 2050415503 1264148314 1532367891 -83155664 243998901 455600796 -2070538093 1340251857 98702775 -1945034706 1569068524 241999335 -1839135632 396655742 -1390797965 -1875671944 291821410 -1639699089 1803813712 -376750476 2115822900 1852396836 1635449609 -1201386776 -1597917131 -46128451 -351109495 1343848164 -1740659142 1600662112 -1426644587 -731442457 -1427131890 -1659660658 -2808695 -406306603 1743654454 1907858238 282545222 13155201 593370876 141923145 -234951943 -910343472 132497899 -483700345
4188163 -685934699 -658152611 -1694600540 1844509795 898020692 -1691076161 -1087380002 886647480 283102102 640128101 -1295230183 489505851 1878726874 -746567558 -682411890 -2137863634 -592983871 -26719417 1384531333 -450669793 -785023346 40378119 1465912472 84189005 2073936795 480862167 868146846 -1302752246 -546157222 -1323041358 1731971601 1385708456 -1761130131 -2035658666 -316121584 -1451493536 -357501293 -728939017 -901542121 -1190332151 -1026920888 744121210 -1395734371 1393002415 -79474706 -2045320014 -1371631269 732754924 -1194566259 251367112 1286916721 1008584554 -1282463219 145466982 -105555020 -1389305424 -1114018640 -2013506489 1355611846 1392426947
13602828 645153616 -1484074411 -327962292 2134969494 139783150 -1752601530 1232230917 267606053 -499760395 -1562790097 -862371423 779101911 -1553485789 630788799 -721633127 -490161145 -338602635 -1955972143 1053712982 -369226770 -1410958149 -527285946 -225369504 -1118115205 1284044592 1463102696 1410372642 -137865089 426163208 1102264481 -1965445293 -561185457 -127675436 -617322369 1619403828 117492969 -2106235186 771751258 -1385573345 1532841166 -366748744 -774020899 1808522214 -1095966730 117956595 235607166 -996371085 316399547 493649166 297409480 1685474253 -1750693114 -1326921389 1449019999 -458272163 32570445 -602494088 1559778597 1041681483 -1631442732
10461193 1031286335 -1917167199 129062455 -185492501 1946790780 -549459939 2136421220 -37904181 111852650 -1009593352 384499107 768763009 13682270 569068989 -107891343 1171214895 267137661 -1667758825 1560181955 -260478804 -742762781 106835915 -1320745357 -1133385313 -717758596 -82878191 2133027170 -1046747437 -10371955 -29224998 -616526762 -992612964 -601363180 -167510230 2088677633 1614396299 1431171744 1953207641 140366932 -761211486 -1398200836 431542731 1239030259 2143018128 1880646844 1696647571 96283923 1715156822 1943785414 754185519 -1036972380 139265848 1612309824 1880054739 1503609607 -1860338789 818036292 1082535420 -1604189666 1215782655
9410568 -200152686 -1213667335 -1561332087 -1309180731 1023313144 -594186116 525044757 -1964787916 354588739 -1624016054 998259212 -1202699612 -83844325 -1245406306 1583259174 327646908 -2130267302 -1420016488 1215674755 -401021984 -1157385293 -1143862914 -30749795 -496283044 263821728 -1310791092 -1219916091 980904082 -1813449795 1217917153 -1590040411 -153597001 -80634076 -888657857 983294627 1402891043 1522738348 -92259439 -337092319 -1613882037 818686636 2018767496 710505080 -1806643891 1211925995 2125140757 -374396539 581932286 624113490 -586554899 -1696117243 1531693850 -1096749256 1994997924 1463609880 997372363 1552897758 -2036176357 1180290838 -1318698244
-12570636 1640740946 -23993353 -2090073203 -1104176578 1030135392 -1817064077 1290290366 2034415826 -949498758 413250456 1230539154 1409378873 -1864499294 -695518095 -1567372380 1762507008 480400025 789150607 -203877405 -2094851504 526853824 533969478 867766424 808952193 -597784570 -283417497 -979454096 -1228993049 -1662184150 -1161670548 -393380495 1460722857 -373187462 -169142874 -1213733496 -820886634 -703747777 537619663 1255843031 158155980 663171099 -1745946511 -1174204879 540257997 1458479941 643887912 317038029 -2070826544 -2038395391 -1484175192 641870453 -1462774871 34613049 1790626311 1760467975 343432339 1262992985 -1408613596 1150934009 730492903
4216836 -1751482273 623008569 -1467384777 954405469 -30035211 711703220 903512437 -487780657 480300648 1349238451 664991244 1996862877 -541052616 1936120442 378833184 -1351478392 -2037399917 -1806265757 618924074 -1426600189 -1961867002 1080032218 -1820302764 1049833569 -1265188694 -1993590318 -85307579 416637860 -1663431539 1928169268 -1182931443 1633444725 854315910 970582275 594391191 134824301 -1620117226 -732782077 1754388006 -669910490 -1448420719 1149620701 1871315378 1667044910 1702744551 1886588176 148550815 -1401915786 -216149022 1405353691 527875294 -594728945 31004193 868620610 916372263 1180325232 724033270 1404210175 374612182 694284705
7311366 -891661763 -145086311 -1163541 -69648282 -641551708 2046231143 -480026957 -1582308691 1355875913 1675145118 -106944217 407513927 -1495922805 1213326634 -1785223501 2097234243 -179768329 218990216 -1932596002 711184455 1823219147 1263545518 -2042376894 -1973202189 -80146883 -1268893016 -1234113301 302482300 145657788 -1340595388 -43099383 -557530626 -190132871 1544598174 -33904316 901200884 -785348894 131490999 -1512825585 -1647821843 1824415839 -1872957065 4046917 -1318003687 -1180563609 180842458 787694510 -1097041507 -1110967550 -589787843 -866283470 564762338 -1609783087 875374156 402425492 87773683 -1777621656 -188558009 -1394009373 -485570835
11538443 -1466989108 715211305 1908517504 -415375589 -1276198150 -1176840522 739095202 1988689586 -1737469756 -1988667845 254003939 652778458 2037120161 368043894 -1006741063 -1288714861 590042904 1168326163 -2124791954 -1192490579 912656514 1701705650 -1574262065 -1504964606 1063926916 996645809 -453600975 -1289996039 -682121048 619169558 -81068152 2111433154 -1656245430 -144229086 -273806088 2007422383 -790916580 418915680 -1170566333 78464552 987577419 -318095635 1152993914 -1342142390 1816547773 743369182 -1807060782 -1613185085 1118906958 -2036250901 -288763715 -485545515 660061314 -104329020 1279932779 2071445011 1889537287 486171500 -1332789548 112610395
-5261318 233875350 1388223733 1966916936 1407903810 1785524124 1913977586 -2073246325 139650639 1754501629 -55968855 -320504742 -881051150 -1625015759 225488284 129439427 1581755571 -160264891 -1422202622 -259221990 -968161986 527964204 2096022463 -1977730511 -1983711205 -1264245256 1618940196 -1615959018 71342484 435921055 1218013005 1484518882 -1529616330 -1067129889 1878483306 223753959 2135093275 -881908463 503885379 1213745959 -1914082945 -802634860 -624558386 -1368209764 696357459 45674320 1910371604 -1474759586 1808079525 -173398155 -388305856 1461891411 1565773580 33647507 -921778828 -1438991205 1485336891 811186098 310650366 -1714719765 -1343638510
-6291463 -1497464331 -1988571907 -53676199 1601837689 120847458 1895434048 -1604108390 1060932405 -918785967 914238777 1624642305 414314545 1023581529 -1340980080 1727232518 -874954525 -1284664699 -540425754 -689921869 1523353246 249738427 285528078 1538286136 -627369801 508091224 1699976348 1379400383 -1805798303 -635566439 1587269252 -1429861150 -1195517380 -2073921029 -677318598 -1585278364 544443647 -188288636 6468653 -1606875358 1965788277 1595763131 -79577822 521591853 1391666659 239955827 687072688 634710764 -1003214383 -2075591687 -1613338697 -978343007 -993764788 1969386729 -752955383 1882403809 1599551311 155807204 -2030554246 1357800279 1063414304
8409096 -1682591551 -393644543 -754185956 5537595 -1720002181 116219797 1490250716 388338898 78486469 -553498869 -1243492015 206752958 436377946 1777316172 1420352492 21815170 -813082969 952703902 978319275 1356401502 -1852805378 -1336358820 1337703673 -597581177 -1734898463 -676838252 284524075 -49524606 1518783222 429977417 660328761 423855154 -2117941627 1331879270 -1325379961 -1844816612 -982945231 -760484139 -662204299 -1065394274 167484253 -206749802 1757611965 226080078 1040519919 679217918 1353376172 299781882 2028918337 -1733345857 -1829014018 -1173175409 1853148064 519411716 -498737804 116292090 -1638929708 -773255885 760116943 -248144440
-2117635 679767130 1632197973 178822151 -153763803 684196605 1036759266 2092782639 1021994829 654799706 -2074895828 787908031 -1724668914 -1942706608 -812273897 1278652693 724126295 1121069320 61491892 1710895917 -1629726427 -1385235314 266510276 -1862037419 739205921 1304885631 -1307048665 -1863807792 -856556835 323201193 -1438926103 -1063893318 982781240 -1367182747 -1738184557 200292532 -1256128004 -1235147140 -723635333 291325253 -749181943 962144507 -451847243 763643030 175566817 -1274548369 -1862527223 -1056067906 1638419489 560133970 -1601910280 -1125546519 1793774221 616318763 1545823748 -1539298332 1254352416 685626717 46149924 510833876 1343799880
8392712 387879504 1067030268 -1244740408 490220171 -535126954 219268879 -395027621 -1270646283 -1829791218 -1834931087 -722574976 -1229319137 158122019 1877805932 1142845385 325359360 -1591510874 -287752792 -1642913475 43672169 -1357134359 -995494231 1323776116 -1869120656 -1026584221 -206376712 178426300 1590675948 -805481662 79647125 -402781220 -2002083001 1000922691 352072400 1510085197 1284241763 1371631614 -824332263 -1672954375 1922564072 -1332345073 -1235696827 -230108000 -1313283953 1211327592 806395700 108908811 826630061 784618040 -1760468841 1801022958 1270917658 -2066749489 607171380 1537658686 1141184934 -2036574472 -320373110 1723233449 -1322897948
12572683 -590814521 938266641 -1349236843 2051764469 878327186 -1596164046 1332053607 82854203 -479847714 981826803 1560500687 -2020336006 -859091865 278444717 -1951002288 2102854689 -1456062845 -1419072594 -2038591478 1844416737 -352986229 -780595423 888428699 1717269818 -1992086187 2125708148 1176067226 1053105602 -161340278 1883662046 -1346807615 1837966779 999451102 -138301522 281341711 -725901606 -1526218770 -170107857 -264971955 224612258 -1278083519 1535005630 1476700580 717947464 -1896767359 851452423 892495851 -1351661360 1534004483 1050369664 -325098227 104318701 2113634409 -772213333 52517047 1754530160 1393284800 -985532573 -1409813528 -920424422
8405000 1942299013 1276091292 -925276669 724366154 -3876712 -147474744 -833812165 1919511837 -452174733 -1338458284 -560710361 1000269745 1744990874 737240385 1289122734 89709344 799783367 1425647211 -374078091 497934595 -2135366519 -1103811736 -1546902477 -1526839543 -811901961 1392245082 -723590527 646844787 -1419846726 1289803837 -7166337 -279837544 908732151 1652304101 -1228166504 1860460712 -238390799 -350674106 -1709008188 -1954539263 -1714789677 -833545297 -1921398905 423240201 1872033578 912422108 1275202896 973336430 130524218 -989041809 -480284419 1914506120 -518836207 -1707041696 -857385832 891578154 -2040067188 -8607047 1420775481 -1097612738
12589068 -1191709545 1836008865 -436286312 95318205 1744085641 1247774052 -1171880935 -363772200 -408397282 278368811 597615788 180376524 83987688 -1445176543 -1005385492 -1905339364 1578212153 -236043828 1863865452 898431242 1665024990 1855330412 -794117794 -1983627271 -1384131425 1377587218 -1467033670 -2123267661 -1099394580 847622125 772347069 -253701416 -971775289 1344822576 -793385051 -1392354854 314302965 1187336199 -1022083751 -170041873 1480958695 -568071143 -2086503876 -480421807 -646442615 1604144141 -1459086394 -1062014910 1381867703 491464615 1548740528 -92386817 -663841674 -507789020 641609987 -937327684 -1431780048 1655967745 -1503881548 -968122730
-6285318 -1725464973 -1490916276 1490634783 1018759584 -833616805 -2026763560 -1174266963 -1396085300 1877836380 -419947089 41186665 987229221 -625950540 1029206795 1287891160 -1625491988 49026566 -873218075 -940928523 1684182163 499018497 1693775810 -88471639 -659287276 -911426320 1067158196 1804219492 -1930644746 -1858283070 -1482995875 -1346663252 566144596 367623448 1599995307 297613355 2006861984 282644227 1916078589 -16990412 -1815453880 682871403 -1855066291 -1987990076 912070461 1718927126 979979574 -980980502 -1661512617 -1501482516 323648478 2147102970 686770450 -1758746797 1698879735 1775584158 502714196 1210233021 -1191706959 -784428640 -1015456960
7362567 95124622 -1927403539 1172896097 -1982417538 1730851290 -1741303616 943715034 912782445 1352089194 -422290100 136586638 -583823640 2100039169 -1943451584 1571634020 -1405403684 172020541 1391841641 -826645076 -359866857 -1172327838 838692165 336172697 -2074659191 2042741149 -699892931 -314534317 765431489 -650046478 -942895140 331715413 -1256780475 -1873262390 1333161732 1853277257 1519388452 1532357038 836623960 -326626549 185712702 -315891625 1454015841 461592836 1908742651 -488660155 173818256 -214316438 -81093882 843666245 -1653223124 -1911943456 934034353 -420426561 149322666 1829367772 -1878396977 -347099481 -2139658989 -251476256 -600576781
4177923 -525233639 1108014081 64358633 2146452781 2007791645 -1654727166 1116806862 -35916626 117199400 -1725186911 -1249885755 -958023755 -1203523407 2093914171 309803566 18227115 429353995 -1330943433 1452117055 -851764663 1649032772 -1571228290 899728265 1596675880 248056319 1635310956 408881205 153609751 1579761488 -2083668175 -995336434 877375086 936982648 -2127274629 523871611 1579722395 -225084403 467258369 1257094774 1904553407 1395014651 -1671586266 652710836 1353142362 1939039458 -1606782826 613558539 -1129228623 959345894 1289937923 -222995116 -410387794 -451433147 30375123 -1821452740 1363613327 -1873335657 365667845 -23495519 201859900
-12556300 1963772401 -1871645309 570420890 -627232031 1720290905 -145876736 -1980258497 1981830030 2136824380 1857394631 1250277930 -820884336 913723225 536945773 1252230715 -1465290848 227141918 -1462874310 -1273114746 -1616682738 1826416170 -124096572 -117442112 224154180 146439174 1407609982 -1184591392 -1479663951 1679740787 662203292 -553017021 -1549861385 -395922307 1182552026 1781580360 -214074225 744532609 212655150 -958140442 2082270074 -1289926900 930054029 -376995300 -1878808190 583768964 -2125242592 11615434 -573332871 1311276252 -1593213975 2052659653 -1979536143 -361491227 1278112798 1957507400 1416689439 -978722273 -1231963524 331083821 -619337443
-10510347 -442289686 -1400668618 2037253833 286590138 -804794595 652473835 1716327468 1413830451 -863976660 1003328960 767535075 671728509 -1946696469 -1654781550 1598257363 -1915964367 1559688624 975208660 -1401182932 1591938142 -1991920239 1014979225 -1197626145 -353240041 -452267054 1184171602 -1897143749 -929223946 1865389436 846039258 -2070088689 1563571472 -590059470 -1420020007 1583262949 20239441 1286234119 -34160223 -1138115317 -480779198 160825390 -1611873096 401447725 -1656119962 1844689915 -927104096 -279879292 1837390155 819573583 1148547037 -113329614 -253696043 971724372 -1584796714 538958783 -500684986 1523639261 204818835 -1261021501 994923466
-5240837 -652656723 1593285867 -597338830 -6035396 -599389473 -2056141093 -259064230 -959101425 1759345140 -686264622 -1335318474 -541857811 1171035768 546842063 -1271125766 -2005680065 -648048761 -1280956750 -1473537130 -717441874 2102895560 2017676381 443664757 -490803915 -713487468 373534466 1232315328 -152924576 -1500720299 1020263361 1953109738 -1466608587 -1593284243 1645985797 632477708 872335333 1137393909 1809263423 -2135473440 -1856380159 -891758073 -1237331056 1111866723 -407358605 1465337334 -1857861438 814060322 81261425 -1908305470 -1678693617 -642998465 1278570333 596757144 -735848670 -128176026 -1881339452 -1343551208 -212131461 -585472129 1527256558
-5224453 -903705214 -1514198663 1572998675 259654658 -1713531681 1584292329 -1256495766 1201384478 -1149839518 -811217607 1229819243 15032272 2098838121 13498478 1358004035 297465263 1495941757 2018482974 1061641193 -1506635679 1993798355 1356453555 1302316009 -1827895832 -1583571628 1157331019 1787840869 -796639030 -371630925 438849648 1085215191 634881954 516536671 -1108943859 1799711173 -1858687403 -1362984216 -1302858114 -1684716263 -252969457 36978317 973260348 -711211572 -1685670534 -511247160 -1974128358 1326465568 1101264991 1389233318 -1081974206 172419201 -1514220537 1629210510 1740247125 1354617240 934283668 335476209 207013632 -1202465532 1456025544
